load,value,error
700,0.548820215291723,0.005426141342511736
725,0.5536153748141228,0.006942554922935838
750,0.566801076166626,0.006579962058782451
775,0.5748470469897645,0.00464557537396387
800,0.5838037505434998,0.006591363202748299
825,0.5929309313058836,0.006195354042352943
850,0.6057974486811321,0.009419872638316514
875,0.6162719369720466,0.008896325402116633
900,0.6294211335229509,0.008976093862801578
925,0.636661653126341,0.007852318482468517
950,0.6470457154358391,0.007747245075515311
975,0.6541623127572247,0.009911539518327055
1000,0.6671805589509743,0.007868634533898553
1025,0.675743190648972,0.007669195910727089
1050,0.6851313498281739,0.008849255090529773
1075,0.6959083971203865,0.008934568148305759
1100,0.7062599984943111,0.00870452912809108
1125,0.7180766688478808,0.009516753885398917
1150,0.7269457503737037,0.008804864607113348
1175,0.7359345007421475,0.00948441148909374
1200,0.7445087639907133,0.007280041544460747
1225,0.7556904067038019,0.008157266839556811
1250,0.7626430112568523,0.009543356259715662
1275,0.7706444876277304,0.008529500785997589
1300,0.7754420924712875,0.00891402474094772
1325,0.7845850017865353,0.007711790672150091
1350,0.7869007809262623,0.007516300743098585
1375,0.7938176544387489,0.007321502406336366
1400,0.7955409689105173,0.007388937879073826
1425,0.8035482112914947,0.005588637166260153
1450,0.8062981444266838,0.0041062237990264734
1475,0.8087311151879142,0.006137960799878852
1500,0.8123083592602944,0.0037432681525251324
1525,0.8145744941369968,0.006529864502760315
1550,0.817524249669292,0.005142860071374504
1575,0.8209570914261761,0.004926170167031361
1600,0.8247705181445439,0.004133733568085372
