load,value,error
700,0.0,0.0
725,0.006691480908368533,0.013115302580402324
750,0.032017525382314525,0.06275434974933648
775,0.0321356727678767,0.01841588497685568
800,0.08996629393721048,0.09952583999252973
825,0.03883504973598407,0.03729735022486808
850,0.1367704482372777,0.06816205278928703
875,0.10685082670389985,0.06911659544301814
900,0.2285591565450386,0.0896526987209633
925,0.28224704446562393,0.09849630540456471
950,0.43125566112752134,0.1227365292469322
975,0.5752861370930957,0.17721582163455885
1000,0.9834788454904393,0.24933210809927944
1025,1.102789340285566,0.33736935471548174
1050,1.3932948077894713,0.33690048717688204
1075,1.5939393726929438,0.20680043175779686
1100,2.0192960827824473,0.4088407839129681
1125,2.2323928804603073,0.31282318553093363
1150,2.5584251342101356,0.4678705385300546
1175,3.085451567338834,0.45077075814193257
1200,3.483746842350255,0.28213456356583616
1225,3.8977081343768325,0.6333251465034042
1250,4.340549178946029,0.3922045100987658
1275,4.693139051439474,0.5354159877764012
1300,5.0387394036593225,0.4219439170813708
1325,5.370930197113571,0.6163073009944433
1350,6.185712011387698,0.3853020369685012
1375,6.668164439461326,0.5796528616933874
1400,6.856999729159968,0.5434846275789258
1425,7.521994697146577,0.5318926921535959
1450,7.83310035926583,0.5511427121691403
1475,8.311611199584759,0.603161444363398
1500,8.662179901928473,0.7825438372521085
1525,9.331973470649299,0.8100130515168669
1550,9.782698417704669,0.564622366195091
1575,10.144214443430915,0.8511687401271524
1600,10.499269684698234,0.7359123657657478
