load,value,error
700,3.898088897179567,0.1385539781270213
725,4.216284830205877,0.23219778902761537
750,4.66271234412234,0.21442728495280666
775,5.205525700762992,0.1363681516621946
800,5.369181380446224,0.09350693990121364
825,5.659769443390042,0.11102910777022525
850,6.161836825269325,0.28899095177888795
875,6.318765519123232,0.13565053817135111
900,6.740222544443368,0.11876625580690912
925,7.23996570266535,0.2219425292358958
950,7.41208643911497,0.10189329724588175
975,7.7038476019261,0.16361658075507685
1000,8.205192061450376,0.25003462880672217
1025,8.33225490719958,0.2663828668602006
1050,8.63209567849675,0.20413759238451412
1075,9.109481966681608,0.23980337514042316
1100,9.215757840284345,0.1454634914221694
1125,9.410677876507377,0.05255279973200883
1150,9.86092797894226,0.14478718656183454
1175,10.08591629372621,0.17854046661955167
1200,10.323085225187333,0.26352923970318043
1225,10.560836201920727,0.2622506086704365
1250,10.701480015366258,0.12934920451079251
1275,11.09334196096703,0.343724171624081
1300,11.117146804341203,0.18631362983082697
1325,11.396180665544591,0.05357478336449726
1350,11.72816163373758,0.26038883588922446
1375,11.914231088538042,0.2902808752354756
1400,12.012295694577206,0.2447588396735971
1425,12.459883217017895,0.3052871963121454
1450,12.585283195092506,0.43400933249776785
1475,12.914744788356398,0.24786816514530627
1500,12.912190852580636,0.18366716383925483
1525,13.132258631562848,0.37459040833962404
1550,13.351101379897724,0.2488747423268574
1575,13.508040560883922,0.1649328343879784
1600,13.611480326043917,0.21391165528738718
