load,value,error
700,0.0,0.0
725,0.00598234175475479,0.007803637429818793
750,0.010052492664111743,0.015272206615692577
775,0.009999900283725697,0.006213675482379185
800,0.031627740375759064,0.02738379732140384
825,0.05600100314584897,0.05703654559341197
850,0.07008475996203171,0.040847358052265886
875,0.06825136533818815,0.02480174709231472
900,0.1743878736092161,0.08993473054937212
925,0.16895565911830437,0.0755929989927043
950,0.2949591310376822,0.06269990957978042
975,0.31972402788717585,0.08689618111040523
1000,0.4730771332046806,0.13986580855816352
1025,0.5053609439385092,0.08755532640390398
1050,0.6275174650486157,0.16524161674224588
1075,0.7778034024061136,0.13437004846937384
1100,0.8714800186534288,0.07140548426651605
1125,1.058161248054983,0.08360828556379679
1150,1.1924892958041167,0.11115804170720463
1175,1.272843804094613,0.07355069472966054
1200,1.4425799224737772,0.13505852711273775
1225,1.7437664388285996,0.1506463221579321
1250,1.8284390117525313,0.17415779114347985
1275,2.0252057849333687,0.10649999948613453
1300,2.1910141954181244,0.09377755372744337
1325,2.4394468997248118,0.2421703535942892
1350,2.639750353955697,0.14003257298196187
1375,2.752341475741162,0.24643195863092968
1400,3.0627092729734935,0.29778909373917906
1425,3.1661767496627973,0.2115773419372021
1450,3.2866730292677007,0.1514066121177389
1475,3.521352317857688,0.23499474331999853
1500,3.879633807870653,0.27415012225225005
1525,4.035522994449343,0.29436373052778364
1550,4.156020218141845,0.22113242988278278
1575,4.452430093194747,0.24984408863642948
1600,4.496495838058275,0.25591360316955014
