load,value,error
600,0.8804882086918533,0.12522388717272195
625,0.8949021041101335,0.13007747674871614
650,0.8956082347079791,0.15864608568461475
675,0.9301192505173835,0.1370720823682216
700,0.9616198830115357,0.12999304189320568
725,0.9442444020122057,0.16289805051740266
750,0.9947711304933425,0.13185699525234462
775,1.0424157967509593,0.16962201619582123
800,1.0666356510582102,0.17057103510919852
825,1.1339872484524671,0.11512571388592223
850,1.160912485524676,0.17610467227898197
875,1.2193791569526247,0.17199094826723912
900,1.2644512098142042,0.17983041298045466
925,1.337306483322455,0.16306790245103547
950,1.3151507321420957,0.10031474629672493
975,1.5555151118987107,0.10100580729709037
1000,1.6366995100784223,0.16491420862742664
