load,value,error
700,0.0016812939238037593,0.0032953360906553685
725,0.0033625878476075187,0.006590672181310737
750,0.005012649252425633,0.00439388425297764
775,0.011751045408571456,0.012921170695423721
800,0.01337638185473628,0.017316912560094017
825,0.01661381486142457,0.011945836295607267
850,0.028524629595386753,0.023648917797689174
875,0.05200205224540714,0.0366901090599204
900,0.06027037789632635,0.052396921911104226
925,0.09998442488510133,0.0441485487659102
950,0.13379858003928602,0.063603257628573
975,0.1953459871782133,0.10275525498834774
1000,0.3065104844905205,0.09398965308255905
1025,0.35804988874038285,0.10254388912580709
1050,0.4445774836091019,0.08805804005035826
1075,0.594349446287537,0.1719827435079191
1100,0.6781239616587161,0.16333661978184388
1125,0.7347024448719669,0.1320714167880686
1150,0.8609801079256066,0.1850148788165519
1175,1.029410789702221,0.18701479707137372
1200,1.215266951610425,0.19814275885076124
1225,1.3200570331833514,0.19696323863471102
1250,1.583560568220317,0.21590966694484987
1275,1.653069499325816,0.24227165475484883
1300,1.8545165119596128,0.24075202422672434
1325,2.0343516081272344,0.19076000844255903
1350,2.193919415852092,0.2271757708928995
1375,2.371902751832839,0.19506587087919183
1400,2.633855976472938,0.2964841961240292
1425,2.7433862900983885,0.2416235728527192
1450,2.9695341520403757,0.28049873893034605
1475,3.285338703916595,0.2721322958689103
1500,3.2985222059329153,0.2921371440594521
1525,3.5418190008359347,0.2761019283417804
1550,3.8250325190269625,0.2605603446127095
1575,3.8420919643666758,0.3968229235060584
