load,value,error
700,-19.048652648907698,0.10579635459201071
725,-18.148191906982618,0.07038234371917258
750,-17.31614260275674,0.28054164740920895
775,-17.29242544813298,0.21469393574839804
800,-16.8979416406531,0.08890107451992096
825,-16.14264868288807,0.28812712127292406
850,-14.574946487243425,0.8072168055175275
875,-15.904567001186752,0.08388302264718155
900,-15.354832339366125,0.15216299893555826
925,-15.236936811182833,0.2528671283664718
950,-15.093772342934601,0.1398272245184216
975,-14.485611053064337,0.08274777324120092
1000,-14.481964778512639,0.12385365939624017
1025,-14.199405246805341,0.09170980672342353
1050,-14.123222228559762,0.14446586317226282
1075,-13.715865167577384,0.16015036628002025
1100,-13.399580087948875,0.12817299841515548
1125,-13.344976277199482,0.13211256804900187
1150,-12.756447725606325,0.08619861938001572
1175,-13.112754979553694,0.12661266325821904
1200,-12.896466682565762,0.16955979256772122
1225,-12.43777676268566,0.02537691871759916
1250,-12.54291032011579,0.1434966395151696
1275,-12.303244770893746,0.17473608038925323
1300,-12.346478125248124,0.12602705611854512
1325,-12.137930937480633,0.04174468523177877
1350,-12.212130123374532,0.11424361635650075
1375,-11.856188197094738,0.12679075530850004
1400,-11.785439396226625,0.052015434035089084
1425,-11.479185087873931,0.11558790421711991
1450,-11.66671348306711,0.043871229398423375
1475,-11.759974011939669,0.14617061792415365
1500,-11.561293641757862,0.0291428294931883
1525,-11.50561739021436,0.14577976988046593
1550,-11.008741084322892,0.1952699106113801
1575,-11.099613505461758,0.16985392115515638
