load,value,error
700,0.00024123124427075795,0.00047281323877068556
725,0.00024123124427075795,0.00047281323877068556
750,0.00024123124427075795,0.00047281323877068556
775,0.00024123124427075795,0.00047281323877068556
800,0.00024123124427075795,0.00047281323877068556
825,0.00024123124427075795,0.00047281323877068556
850,0.00024123124427075795,0.00047281323877068556
875,0.00024123124427075795,0.00047281323877068556
900,0.00024123124427075795,0.00047281323877068556
925,0.00024123124427075795,0.00047281323877068556
950,0.00024123124427075795,0.00047281323877068556
975,0.00024123124427075795,0.00047281323877068556
1000,0.00024123124427075795,0.00047281323877068556
1025,0.00024123124427075795,0.00047281323877068556
1050,0.008752947593520145,0.01118156673471823
1075,0.02913111859236339,0.03326657750611874
1100,0.077522103567402,0.09175161645045171
1125,0.10045034113816269,0.09965205440944562
1150,0.18017739372361735,0.1523754034612707
1175,0.27988103017755667,0.1788681590669269
1200,0.38610883429168597,0.1710594071329552
1225,0.6929269921777896,0.31181802138645714
1250,0.876629212219794,0.27503566186359707
1275,1.1441925254604512,0.3911003976803199
1300,1.3660061181970795,0.35234811832029794
1325,1.809055447712785,0.423012819891035
1350,2.0556049876697022,0.49857465201104695
1375,2.4530119755633524,0.46557571922181895
1400,2.8910334114302323,0.5102115784962569
1425,3.299573998076416,0.5357422767949157
1450,3.649791972317774,0.5077384987568144
1475,3.9515806246048095,0.6981013265739245
1500,4.451251957686969,0.5998254393614619
1525,4.994830591473276,0.5515637837026941
1550,5.254669895693951,0.5786924054559606
1575,5.823196972052755,0.5546171823878701
1600,6.275629266631446,0.6548931557971809
