load,value,error
700,0.5331761606907113,0.004576044504087361
725,0.5466007145063316,0.007742665138045763
750,0.5609331967912746,0.009256975812074273
775,0.5724411197549252,0.006158270504729181
800,0.5828087992284992,0.005928850452529841
825,0.5958616210339746,0.006550484571758372
850,0.6127004752324205,0.00926937172388483
875,0.6174361342986057,0.009690338903406745
900,0.628070672469218,0.0048948187813881005
925,0.6366203259565252,0.005563893673366041
950,0.6518884074878841,0.007780845480930044
975,0.662454277541723,0.0048053150614447504
1000,0.6739597468018561,0.005140428060213335
1025,0.6832422995260685,0.0037819098622261143
1050,0.6910393178625815,0.007974210081602127
1075,0.6928280531667819,0.004305575480399986
1100,0.7047540756924141,0.011385471504697516
1125,0.7106934636836892,0.006148743543830719
1150,0.7167447992728833,0.00472192964587102
1175,0.721425810622008,0.007825291522397583
1200,0.7289563978498109,0.011647605970941593
1225,0.7308892419806703,0.009944153606247966
1250,0.7374334772387575,0.008080679290282989
1275,0.741161421649088,0.0059430216213480986
1300,0.7483783548585107,0.008439557389723004
1325,0.7478000902478212,0.008618191605452685
1350,0.7559252932053745,0.004784443949563183
1375,0.7581552359826821,0.005390704594969657
1400,0.761270299701661,0.005012663225325019
1425,0.7666216405374441,0.002169112641014382
1450,0.7733852341619868,0.004445405824355861
1475,0.7738608272663108,0.006137496440171902
1500,0.7772336680317451,0.0059185462245878815
1525,0.7792942749717732,0.004846426758803179
1550,0.7828412147068079,0.0023313008124222147
1575,0.7819506020704444,0.002037676196034977
1600,0.7922423808706934,0.004941513520440637
