load,value,error
700,0.43320039700539587,0.0016107032389408916
725,0.440094341078124,0.0010742299380874442
750,0.4452736906911248,0.001483057288294685
775,0.4500374953183299,0.0009290233439520026
800,0.45731845668240584,0.001076828053595166
825,0.4616998038214631,0.002112709493689813
850,0.4673594999571627,0.0021799545116437577
875,0.4723490338387437,0.0018049877940498346
900,0.4764923016648539,0.002894674932564208
925,0.48126009383423146,0.0020528646465787096
950,0.48607235994946835,0.004231888670552719
975,0.49234645217773076,0.0013293222354739385
1000,0.4957072889004712,0.002031946608424589
1025,0.5008707054615965,0.00194361067327228
1050,0.5036137227584924,0.0030840089032508206
1075,0.5077931960704599,0.003615286737765479
1100,0.5118654738413991,0.0019510047907906616
1125,0.5163762149379799,0.001495719307488793
1150,0.5200631724444463,0.003072978219754324
1175,0.5227960052228046,0.0022736902745062546
1200,0.5256795840438434,0.0019660238203969994
1225,0.5290963221720534,0.0018211899353162608
1250,0.5334261316604935,0.0026951146154641
1275,0.5358106238905967,0.003025615688924858
1300,0.5390496600910766,0.0024310787594417375
1325,0.5417402676331555,0.0026681277152597227
1350,0.5449553710830385,0.0025626228979892056
1375,0.54671354609374,0.002252217103996438
1400,0.5484887576483348,0.002126943429184809
1425,0.552470779998579,0.0016784258011198106
1450,0.5558881325825823,0.0021715615039755464
1475,0.5563458476656751,0.002421148783118775
1500,0.557905390969419,0.0012536338621971384
1525,0.5612771622455672,0.002105991949987307
1550,0.5633477775038546,0.0025904276362372345
1575,0.5655126778699424,0.0018813105175904813
