load,value,error
700,0.5207435022908762,0.003618137949938557
725,0.5261025909135634,0.0030527439020752397
750,0.5303878277969061,0.0027569183323134724
775,0.5376290377701431,0.0019850913704552954
800,0.5414395579739082,0.0023422135807795756
825,0.5479831112712209,0.003601210630967984
850,0.5535340683619614,0.003558553684562325
875,0.557668998451946,0.00437066784173344
900,0.5620849964896153,0.0025607327245513877
925,0.5674306201570898,0.002916710376524706
950,0.5682646371855985,0.0031402203029614892
975,0.5748766922875879,0.002938660731096404
1000,0.5768736347707231,0.005424748190750854
1025,0.5814329670602183,0.0036773743173810825
1050,0.583167099085738,0.0038432544172654604
1075,0.5874029723744554,0.004505390081616989
1100,0.591028388051344,0.00171199781987154
1125,0.5952176578113756,0.0030031994008243813
1150,0.5978408216028925,0.002556235914953185
1175,0.5994886895059487,0.0032326764793844712
1200,0.6028885846111309,0.0030348633765930615
1225,0.6068099140694864,0.00468284589031811
1250,0.6086206129954908,0.003620008656568041
1275,0.6109820620191629,0.003303788973607575
1300,0.6126293406680438,0.003415555379378633
1325,0.6159929727864425,0.0021872510504784633
1350,0.6202207848749712,0.0027870560688050988
1375,0.6211051063360725,0.003913190158803646
1400,0.6235168866255846,0.005057878553977673
1425,0.6258413743545924,0.002708630210115059
1450,0.6296989124090685,0.0027341287981521765
1475,0.6315493776685864,0.0014371397163481174
1500,0.6313149191320606,0.0029957553959017304
1525,0.6341317258704208,0.0037469344479689947
1550,0.6359565406947848,0.005279129542815705
1575,0.6374662575674546,0.00433643554414962
1600,0.6400700924654216,0.0032118848681390397
