load,value,error
700,-9.789270293669246,0.07226168961810524
725,-9.729461766493674,0.09967057444037988
750,-9.422001170906725,0.06215513551633257
775,-9.255119714877774,0.05422904115678951
800,-9.311850422435745,0.1583223724995878
825,-9.242184926514051,0.07498580976804779
850,-9.024303297566922,0.057232505889675454
875,-9.08319352330664,0.10076305687345717
900,-8.712780433516363,0.14656268594342026
925,-8.770661810545537,0.09357600706262015
950,-8.900201010011031,0.0816125915549303
975,-8.651220496466314,0.06877569631307485
1000,-8.551982993469252,0.08315030952690065
1025,-8.37580286268018,0.12503724782399617
1050,-8.503727709002943,0.05581482779906081
1075,-8.513350011748738,0.10277949315081869
1100,-8.420943621306435,0.07231031105815519
1125,-8.300709842190766,0.03616634358334692
1150,-8.415930675810351,0.05001941452730991
1175,-8.286605717045965,0.048538135007641606
1200,-8.056819581042133,0.07204178056022129
1225,-7.728186624446095,0.14092126171330327
1250,-7.968678658966967,0.059810348316564316
1275,-7.876630857904634,0.09359955336926423
1300,-7.805038102002978,0.03152516538490841
1325,-7.766904558320716,0.09762835924569266
1350,-7.684790978167748,0.038673852526665616
1375,-7.695435552315346,0.08491268532369771
1400,-7.866955794540742,0.11383070780448094
1425,-7.713836810158632,0.053544584225710144
1450,-7.222991630894679,0.18867284377226087
1475,-7.723790191398465,0.09222059268982828
1500,-7.44380493285467,0.1307282635865832
1525,-7.39691125808619,0.10332335584043663
1550,-7.524444568871349,0.07587636882220562
1575,-7.359815249164421,0.08098425172959753
1600,-7.2110277866149435,0.0995453138811793
