load,value,error
700,0.45487275181417974,0.0027334836945937927
725,0.46086590623355117,0.0022062765938715735
750,0.46691214415629123,0.0020234840016054006
775,0.46982657058092125,0.002598506513298111
800,0.476218423537788,0.0025992091487058127
825,0.4799777311165448,0.0022557567110946548
850,0.4838961339820891,0.001761004627559028
875,0.49008816515280074,0.0016706436009018015
900,0.4919632415435535,0.0022048474697111933
925,0.4971888736930302,0.0008688743926273784
950,0.5005001392555009,0.002324138662348545
975,0.5045271019051563,0.0014274747425090356
1000,0.5082745342698212,0.002418267106174774
1025,0.5144791537648203,0.002294306201546644
1050,0.5168973717296209,0.002460765217186854
1075,0.5197693932994596,0.0024268436441914434
1100,0.525455188891204,0.0022175156575185415
1125,0.5277419259102257,0.0016403738308526025
1150,0.5311903796262555,0.0023635854210411317
1175,0.5354307613747161,0.0025413238478817993
1200,0.5374430530502274,0.0030677512113002937
1225,0.5415925648973114,0.001887684826792693
1250,0.5428806418555179,0.002147040105277371
1275,0.5472933441810124,0.0021450647552222887
1300,0.5489736479450578,0.002494653328668652
1325,0.552018202354199,0.002372740800317032
1350,0.5550762779212264,0.002959503497594132
1375,0.5573190306040618,0.0022881025760068435
1400,0.5607461675789261,0.0024063982010402297
1425,0.56351164441843,0.0011215097228258982
1450,0.565189937437623,0.0013441470922705868
1475,0.5688775338805672,0.0027891272210655016
1500,0.5695200693394107,0.001860404171587079
1525,0.5728696467137377,0.0029691111299636444
1550,0.5741558216635133,0.0027978344695550957
1575,0.5751287732361878,0.0026079668435641736
1600,0.5781763760945373,0.0012310509673429655
