load,value,error
700,0.7945201348058205,0.0035523192421934276
725,0.7951887293082871,0.005610617755574239
750,0.8015746314294045,0.0024401045187072384
775,0.8082817392998628,0.004911118080411472
800,0.8122180421633918,0.0030308847668859525
825,0.8169618774851137,0.0027141511082728748
850,0.8236825757163373,0.0020406794974838836
875,0.8280990776393458,0.004389227983231143
900,0.8293148990069754,0.007764385748310186
925,0.8331614939482552,0.001180657552502586
950,0.8349147739512158,0.006403207181424065
975,0.84010578134708,0.0039386720055074945
1000,0.8429646685256355,0.001780626757599453
1025,0.8494339220007824,0.0024114114987615625
1050,0.8502430090274024,0.004569557979431034
1075,0.8519187387617224,0.004926146499930041
1100,0.8542940207643561,0.0036866609392604255
1125,0.8580597991468085,0.0024682180171188488
1150,0.8588777074810903,0.0027649789071569016
1175,0.8613469812012653,0.004485486811217625
1200,0.8623251668069571,0.005451943960409741
1225,0.8674527560736234,0.0047576162754052855
1250,0.8687980444159058,0.0033275434882533163
1275,0.8691774423627796,0.00451222564721654
1300,0.8722993479751164,0.005118410275696142
1325,0.8731045545030585,0.003231522399841355
1350,0.877888825431009,0.0032412573630458148
1375,0.8769888969158453,0.0024627510233820216
1400,0.8797989594711979,0.005477873821641605
1425,0.8781306749261463,0.0019127432635451596
1450,0.8799503214950162,0.0048518787023931085
1475,0.8814516872865555,0.004191910156426764
1500,0.8836512808568976,0.004633301071712857
1525,0.8883271339976062,0.005072963650188152
1550,0.8874336145379826,0.006937615698611206
1575,0.8878133296304018,0.004637045916006768
1600,0.8887539703103666,0.0038910181711043165
