load,value,error
700,-20.359501123389187,0.08235612875914615
725,-20.529579499367298,0.16536993847930745
750,-19.78954627260839,0.07731113645935488
775,-19.46336718997469,0.07440367972959679
800,-19.387220945734303,0.11571164658969796
825,-18.89982100078366,0.06801857278866244
850,-18.534231682181712,0.16593705167245548
875,-17.70777691802895,0.303192853977556
900,-16.77693282064765,0.3547063603310662
925,-17.140010171128505,0.1581736486149033
950,-16.462700888122836,0.13153361144231437
975,-16.611377347326176,0.3494632165949182
1000,-15.952705525939749,0.23061162089005416
1025,-15.333443836525198,0.21692175647806108
1050,-15.132768529404402,0.1752487627604299
1075,-14.269968404030987,0.10807867230385095
1100,-14.114930557119044,0.12726194935037755
1125,-13.49327769099441,0.13942720482159907
1150,-12.843838400438832,0.06783518617171437
1175,-12.773610372252682,0.07101742742039883
1200,-12.471548624673856,0.04091532024394474
1225,-11.973725520379986,0.1500500674805803
1250,-11.786068194199542,0.13953854424628498
1275,-11.354690632279091,0.0529090323618219
1300,-11.462677712621836,0.24655639273374516
1325,-10.631135106169683,0.10370115766346004
1350,-10.934492245178495,0.1450634203691963
1375,-10.383271435640498,0.04763639982634902
1400,-10.537502654261301,0.22631378237579608
1425,-10.295000358447275,0.16131900018510248
1450,-10.07813824422822,0.07828582303683583
1475,-10.202024768323232,0.16822900255133427
1500,-9.98973843749993,0.24313616139759553
1525,-10.033332350315938,0.1373065480173066
1550,-9.59527314848655,0.06132726363964972
1575,-9.94842824909435,0.04622319800659478
1600,-9.946660980399276,0.18865204164856722
