load,value,error
700,0.0004257986305002045,0.0005463779225851478
725,0.0004257986305002045,0.0005463779225851478
750,0.0004257986305002045,0.0005463779225851478
775,0.0046496277850585615,0.008176885308179256
800,0.0004257986305002045,0.0005463779225851478
825,0.005685094899366827,0.007195559066092035
850,0.01635931778128738,0.012008462386455424
875,0.015239012165021673,0.020929949134071698
900,0.050006158274971964,0.04677302764046743
925,0.10543779529175328,0.05322404307014011
950,0.18069988459913622,0.08921841638196734
975,0.26983783262716854,0.14933371863028655
1000,0.4412956925616429,0.13911320650692824
1025,0.596193339275338,0.22696287189517125
1050,0.7777292420402901,0.17877379766912543
1075,0.9789784631386704,0.2605643354957694
1100,1.2664294532898213,0.3493652708538524
1125,1.57501244557489,0.335761839898446
1150,1.8243739836048167,0.41231952850251524
1175,2.19526897464863,0.3707855179696835
1200,2.415114213855354,0.33736578772670894
1225,2.829620639393114,0.39855641980075096
1250,3.1915576524220577,0.3989684227012819
1275,3.525511954458205,0.5181762317646125
1300,4.05138408901975,0.442456402056399
1325,4.239796119610961,0.40157413677486514
1350,4.801433950590916,0.5437453431161646
1375,5.160687081095893,0.5366827633977713
1400,5.448928971596228,0.549746615438084
1425,5.855066096996993,0.5255524807836799
1450,6.235580486936814,0.4711525484871391
1475,6.618549545362269,0.5174137874534952
1500,7.030519148778094,0.576318609170222
1525,7.555634330806689,0.5973561672072921
1550,7.781917646424738,0.6001271883190704
1575,8.356384939239833,0.6292377886997228
1600,8.433734855833805,0.6045118048800675
