load,value,error
700,0.018818524231692814,0.02406499095522586
725,0.01872509710332295,0.023909986604041242
750,0.07995532104789094,0.056396651291626805
775,0.07295828681200969,0.0699508330601546
800,0.10553250621125584,0.03540248672539153
825,0.13242179582442945,0.049312250335474594
850,0.260585325754805,0.11843503298963891
875,0.417784636396244,0.1739911327125964
900,0.4618175577254865,0.10088270417194072
925,0.7013582697447222,0.12049873903260454
950,0.8794473624240349,0.15137609288751755
975,1.1208348109672623,0.2435786198621787
1000,1.370989829039478,0.2699957081564979
1025,1.7745372487469915,0.2918930077891799
1050,2.116163000297924,0.14355496825054595
1075,2.354402481392529,0.22903888055015603
1100,2.7530448765412947,0.25340275367099796
1125,3.258960303399738,0.2850047945758791
1150,3.4022893061755197,0.23944555386566574
1175,3.853195548884372,0.6585294902677846
1200,4.395715346892973,0.3548819558770409
1225,4.809426766500279,0.20219403862205299
1250,5.207791480723783,0.3824199589127795
1275,5.499463284253137,0.42522225112260004
1300,6.181307461049861,0.3470867639365589
1325,6.346212481683631,0.30596476698215835
1350,6.614186380419559,0.5173932197216462
1375,7.155566651077997,0.5164354491095695
1400,7.4367218145341685,0.6257238249866587
1425,8.027498484543607,0.2980825849643699
1450,8.530747383152132,0.34879689691124605
1475,8.829558061413726,0.24396735143088696
1500,9.287965164160925,0.3401033381977423
1525,9.600340407630103,0.37149414388975416
1550,10.083446508985574,0.20422177664860477
1575,10.509773624529624,0.23348698889106861
1600,10.858409547799585,0.5048374942543112
