load,value,error
700,0.5445105808527305,0.00547737166231489
725,0.5550408989364606,0.0035858157114500317
750,0.5686303375170043,0.004967316160873406
775,0.5845043438257294,0.010556045481981635
800,0.5900495996589994,0.004056094261134737
825,0.6019556584088187,0.007840405321874083
850,0.6153120799488441,0.010814165127435585
875,0.6217779701525501,0.0058688220736106515
900,0.6397059946756547,0.0035483002916389802
925,0.6431894002495129,0.003666540661777459
950,0.6592586497394672,0.006982863064972489
975,0.6665913176783321,0.010195299161831893
1000,0.6747216764807848,0.004165020314680074
1025,0.6893168925095499,0.003828652927669581
1050,0.689109873325442,0.004450892590376258
1075,0.6959287131855368,0.006477953731702251
1100,0.706387379432497,0.005016790198382279
1125,0.7162009132661383,0.006034016520270413
1150,0.72031884425988,0.005584703978939869
1175,0.7266315053719611,0.0025081428421473515
1200,0.7329517600927968,0.001242165957929889
1225,0.7375037898297834,0.00723003347611545
1250,0.7416558548792859,0.005222918097058122
1275,0.7482786790627646,0.0050314026350825975
1300,0.7472588428633447,0.0037159148192472077
1325,0.7552627367372449,0.004878031627062973
1350,0.7606353269565032,0.0041486324903347565
1375,0.7616559477399745,0.004923173060864142
1400,0.7680645729642233,0.007780582981979199
1425,0.7678510752630786,0.003604608232794741
1450,0.7740314318675852,0.005279752417853283
1475,0.7753240090086951,0.006251824074726619
1500,0.7773619892180152,0.0037741094839917624
1525,0.7809865230608359,0.007053476513148926
1550,0.7851005367749646,0.004258125829492058
1575,0.7866737904645953,0.0066574579457642
1600,0.7908269838332987,0.004113348539618768
