load,value,error
700,0.3931991081746328,0.00550519083422511
725,0.39972584514109,0.00213274163895369
750,0.4051181551916027,0.004223460333097203
800,0.41529656031737633,0.0026061992428147167
775,0.40825231873272727,0.002748233453584893
850,0.4229949743243214,0.004082101417372128
825,0.4178968424302897,0.0031914346612493157
900,0.4330777676803212,0.004921287084197999
950,0.4415681468040753,0.00569571745020252
875,0.426808989458773,0.0032964499968076966
925,0.4377840637269042,0.0029745326350608123
975,0.4451456117519198,0.0038389588242678484
