load,value,error
500,1.1668363593914628,0.004252693519207999
550,1.192285666102046,0.007609975509217554
600,1.226567957556279,0.005242603745613278
650,1.2467818306936906,0.014118986742856733
700,1.2675906309417455,0.008867752300635632
750,1.299074285027563,0.004879274677565899
800,1.2972228929604612,0.012301424272186931
850,1.323791885946334,0.005775499511671864
900,1.3450574594270404,0.006690173075760623
950,1.3517044721460207,0.01296551200569463
1000,1.363656123500356,0.0067458435583562845
