load,value,error
500,1.1280349024958507,0.004133539132844737
550,1.1564451639558837,0.013570614682278093
600,1.1771748812423906,0.011564434105854919
650,1.2048711540689045,0.014891593518519316
700,1.2309392348905923,0.006383533196211559
750,1.2470991717972293,0.011069577959112033
800,1.2687642896251836,0.0071396567478304125
850,1.2818152602260304,0.005822603487132532
900,1.2887980568350634,0.008314652400667822
950,1.3110430008475578,0.012286595335090529
1000,1.321931171619324,0.012205079367002289
